1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
121	0.081117	0.000000	0.135423	0.083961	0.6
122	0.080170	0.000000	0.135423	0.082646	0.5
123	0.079252	0.000000	0.135423	0.081352	0.5
124	0.078363	0.000000	0.135423	0.080078	0.6
125	0.077501	0.000000	0.135423	0.078824	0.6
126	0.076666	0.000000	0.135423	0.077589	0.7
127	0.075857	0.000000	0.135423	0.076374	0.6
128	0.075074	0.000000	0.135423	0.075178	0.7
129	0.074314	0.000000	0.135423	0.074000	0.6
130	0.073578	0.000000	0.135423	0.072841	0.6
131	0.072866	0.000000	0.135423	0.071699	0.6
132	0.072175	0.000000	0.135423	0.070576	0.6
133	0.071506	0.000000	0.135423	0.069470	0.6
134	0.070857	0.000000	0.135423	0.068381	0.6
135	0.070229	0.000000	0.135423	0.067309	0.6
136	0.069620	0.000000	0.135423	0.066254	0.6
137	0.069030	0.000000	0.135423	0.065215	0.6
138	0.068459	0.000000	0.135423	0.064192	0.6
139	0.067905	0.000000	0.135423	0.063185	1.1
140	0.067369	0.000000	0.135423	0.062194	0.6
141	0.066849	0.000000	0.135423	0.061219	0.5
142	0.066346	0.000000	0.135423	0.060258	0.7
143	0.065858	0.000000	0.135423	0.059312	0.6
144	0.065385	0.000000	0.135423	0.058382	0.6
145	0.064927	0.000000	0.135423	0.057465	0.6
146	0.064483	0.000000	0.135423	0.056563	0.6
147	0.064054	0.000000	0.135423	0.055675	0.6
148	0.063637	0.000000	0.135423	0.054801	0.6
149	0.063234	0.000000	0.135423	0.053940	0.6
150	0.062843	0.000000	0.135423	0.053093	0.6
151	0.062464	0.000000	0.135423	0.052259	0.7
152	0.062097	0.000000	0.135423	0.051437	0.6
153	0.061741	0.000000	0.135423	0.050629	0.6
154	0.061397	0.000000	0.135423	0.049833	0.6
155	0.061063	0.000000	0.135423	0.049050	0.6
156	0.060740	0.000000	0.135423	0.048279	0.6
157	0.060427	0.000000	0.135423	0.047520	0.6
158	0.060124	0.000000	0.135423	0.046773	0.6
159	0.059827	0.000000	0.135423	0.047200	0.6
160	0.059528	0.000000	0.135423	0.046556	0.8
161	0.059236	0.000000	0.135423	0.045922	0.6
162	0.058953	0.000000	0.135423	0.045297	0.6
163	0.058677	0.000000	0.135423	0.044682	0.6
164	0.058408	0.000000	0.135423	0.044075	0.6
165	0.058147	0.000000	0.135423	0.043478	1.0
166	0.057893	0.000000	0.135423	0.042890	0.7
167	0.057645	0.000000	0.135423	0.042310	0.7
168	0.057404	0.000000	0.135423	0.041739	0.7
169	0.057170	0.000000	0.135423	0.041177	0.6
170	0.056942	0.000000	0.135423	0.040622	0.6
171	0.056720	0.000000	0.135423	0.040076	0.6
172	0.056504	0.000000	0.135423	0.039538	0.6
173	0.056294	0.000000	0.135423	0.039007	0.6
174	0.056089	0.000000	0.135423	0.038485	0.6
175	0.055890	0.000000	0.135423	0.037970	0.6
176	0.055696	0.000000	0.135423	0.037462	0.6
177	0.055507	0.000000	0.135423	0.036962	0.6
178	0.055323	0.000000	0.135423	0.036469	0.6
179	0.055144	0.000000	0.135423	0.035983	0.6
180	0.054970	0.000000	0.135423	0.035505	0.6
181	0.054801	0.000000	0.135423	0.035033	0.6
182	0.054636	0.000000	0.135423	0.034567	0.6
183	0.054475	0.000000	0.135423	0.034109	0.6
184	0.054318	0.000000	0.135423	0.033657	0.6
185	0.054166	0.000000	0.135423	0.033212	0.8
186	0.054017	0.000000	0.135423	0.032772	0.6
187	0.053873	0.000000	0.135423	0.032339	0.6
188	0.053732	0.000000	0.135423	0.032586	0.6
189	0.053589	0.000000	0.135423	0.032170	0.6
190	0.053450	0.000000	0.135423	0.031759	0.6
191	0.053314	0.000000	0.135423	0.031354	1.0
192	0.053182	0.000000	0.135423	0.030954	0.7
193	0.053053	0.000000	0.135423	0.030560	0.7
194	0.052927	0.000000	0.135423	0.030170	0.7
195	0.052805	0.000000	0.135423	0.029787	0.6
196	0.052685	0.000000	0.135423	0.029408	0.6
197	0.052569	0.000000	0.135423	0.029034	0.6
198	0.052456	0.000000	0.135423	0.028665	0.6
199	0.052345	0.000000	0.135423	0.028302	0.6
200	0.052237	0.000000	0.135423	0.027943	0.6
201	0.052132	0.000000	0.135423	0.027589	0.6
202	0.052030	0.000000	0.135423	0.027239	0.6
203	0.051930	0.000000	0.135423	0.026895	0.8
204	0.051833	0.000000	0.135423	0.026554	0.6
205	0.051738	0.000000	0.135423	0.026219	0.6
206	0.051645	0.000000	0.135423	0.025887	0.6
207	0.051555	0.000000	0.135423	0.025560	0.7
208	0.051467	0.000000	0.135423	0.025238	0.6
209	0.051381	0.000000	0.135423	0.024920	0.6
210	0.051298	0.000000	0.135423	0.024606	0.6
211	0.051216	0.000000	0.135423	0.024296	0.8
212	0.051137	0.000000	0.135423	0.023990	0.6
213	0.051059	0.000000	0.135423	0.023688	0.6
214	0.050984	0.000000	0.135423	0.023390	0.6
215	0.050910	0.000000	0.135423	0.023096	0.6
216	0.050839	0.000000	0.135423	0.022806	0.8
217	0.050769	0.000000	0.135423	0.022520	0.9
218	0.050700	0.000000	0.135423	0.022237	0.6
219	0.050634	0.000000	0.135423	0.021958	0.6
220	0.050569	0.000000	0.135423	0.021683	0.6
221	0.050506	0.000000	0.135423	0.021412	0.6
222	0.050444	0.000000	0.135423	0.021144	0.7
223	0.050384	0.000000	0.135423	0.020879	0.6
224	0.050325	0.000000	0.135423	0.020618	0.6
225	0.050268	0.000000	0.135423	0.020360	0.6
226	0.050212	0.000000	0.135423	0.020106	0.6
227	0.050158	0.000000	0.135423	0.019855	0.6
228	0.050105	0.000000	0.135423	0.019607	0.6
229	0.050053	0.000000	0.135423	0.019363	0.7
230	0.050002	0.000000	0.135423	0.019122	0.6
231	0.049953	0.000000	0.135423	0.018883	0.6
232	0.049905	0.000000	0.135423	0.018648	0.6
233	0.049858	0.000000	0.135423	0.018416	0.6
234	0.049813	0.000000	0.135423	0.018187	0.6
235	0.049768	0.000000	0.135423	0.017961	0.6
236	0.049725	0.000000	0.135423	0.017738	0.6
237	0.049683	0.000000	0.135423	0.017518	0.8
238	0.049641	0.000000	0.135423	0.017301	0.6
239	0.049601	0.000000	0.135423	0.017086	0.6
240	0.049562	0.000000	0.135423	0.016874	0.6
241	0.049523	0.000000	0.135423	0.016665	0.6
242	0.049486	0.000000	0.135423	0.016459	0.8
243	0.049449	0.000000	0.135423	0.016256	0.8
244	0.049414	0.000000	0.135423	0.016055	0.7
245	0.049379	0.000000	0.135423	0.015856	0.6
246	0.049345	0.000000	0.135423	0.015660	0.6
247	0.049312	0.000000	0.135423	0.015467	0.6
248	0.049280	0.000000	0.135423	0.015276	0.6
249	0.049249	0.000000	0.135423	0.015088	0.6
250	0.049218	0.000000	0.135423	0.014902	0.6
251	0.049188	0.000000	0.135423	0.014719	0.6
252	0.049159	0.000000	0.135423	0.014538	0.7
253	0.049131	0.000000	0.135423	0.014359	0.6
254	0.049103	0.000000	0.135423	0.014182	0.6
255	0.049076	0.000000	0.135423	0.014008	0.6
