1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
412	1.174357	318.110000	0.009275	0.001981	50.5
413	1.174357	319.110000	0.009248	0.001662	49.1
414	1.174357	320.110000	0.009221	0.000920	49.7
415	1.174357	320.100000	0.009221	0.001675	48.6
416	1.174357	321.100000	0.009194	0.000720	49.7
417	1.174357	322.100000	0.009167	0.000684	49.0
418	1.174357	322.090000	0.009168	0.000655	48.4
419	1.174357	322.080000	0.009168	0.001988	50.6
420	1.174357	323.080000	0.009141	0.000725	49.5
421	1.174357	324.080000	0.009115	0.000677	56.9
422	1.174357	324.070000	0.009115	0.001644	51.7
423	1.174357	325.070000	0.009089	0.001290	49.3
424	1.174357	326.070000	0.009063	0.000659	50.8
425	1.174357	326.060000	0.009063	0.001973	83.4
426	1.174357	327.060000	0.009037	0.001664	48.4
427	1.174357	328.060000	0.009011	0.000704	49.8
428	1.174357	328.050000	0.009011	0.000892	50.7
429	1.174357	328.040000	0.009011	0.001692	50.1
430	1.174357	329.040000	0.008986	0.000696	48.2
431	1.174357	330.040000	0.008960	0.000664	48.8
432	1.174357	330.030000	0.008960	0.001978	48.6
433	1.174357	331.030000	0.008935	0.000735	49.5
434	1.174357	332.030000	0.008910	0.000686	50.9
435	1.174357	332.020000	0.008910	0.000883	53.1
436	1.174357	332.010000	0.008910	0.001683	57.8
437	1.174357	333.010000	0.008885	0.000685	48.0
438	1.174357	334.010000	0.008860	0.000655	47.5
439	1.174357	334.000000	0.008860	0.002482	50.6
440	1.174357	335.000000	0.008835	0.000734	46.7
441	1.174357	336.000000	0.008811	0.000696	50.9
442	1.174357	335.990000	0.008811	0.000891	49.2
443	1.174357	335.980000	0.008811	0.001686	48.6
444	1.174357	336.980000	0.008786	0.000691	48.4
445	1.174357	337.980000	0.008762	0.001006	48.8
446	1.174357	337.970000	0.008762	0.001670	48.7
447	1.174357	338.970000	0.008738	0.000716	49.8
448	1.174357	339.970000	0.008714	0.000682	49.5
449	1.174357	339.960000	0.008714	0.000885	49.3
450	1.174357	339.950000	0.008714	0.001679	49.7
451	1.174357	340.950000	0.008690	0.000682	50.2
452	1.174357	341.950000	0.008666	0.001809	48.9
453	1.174357	341.940000	0.008666	0.001670	51.8
454	1.174357	342.940000	0.008642	0.000726	50.2
455	1.174357	343.940000	0.008619	0.000691	49.6
456	1.174357	343.930000	0.008619	0.000662	52.0
457	1.174357	343.920000	0.008619	0.001981	54.3
458	1.174357	344.920000	0.008596	0.000711	50.3
459	1.174357	345.920000	0.008572	0.000906	50.3
460	1.174357	345.910000	0.008573	0.001671	48.1
461	1.174357	346.910000	0.008549	0.000708	50.4
462	1.174357	347.910000	0.008526	0.000675	50.2
463	1.174357	347.900000	0.008526	0.000649	51.9
464	1.174357	347.890000	0.008527	0.001981	51.5
465	1.174357	348.890000	0.008503	0.001656	53.5
466	1.174357	349.890000	0.008481	0.000693	86.4
467	1.174357	349.880000	0.008481	0.001651	53.0
468	1.174357	350.880000	0.008458	0.001289	49.6
469	1.174357	351.880000	0.008435	0.000670	53.5
470	1.174357	351.870000	0.008436	0.001975	50.8
471	1.174357	352.870000	0.008413	0.000717	51.5
472	1.174357	353.870000	0.008391	0.000686	48.0
473	1.174357	353.860000	0.008391	0.000898	50.6
474	1.174357	353.850000	0.008391	0.001680	48.7
475	1.174357	354.850000	0.008369	0.000686	49.3
476	1.174357	355.850000	0.008346	0.000657	51.1
477	1.174357	355.840000	0.008347	0.001972	48.9
478	1.174357	356.840000	0.008325	0.001660	49.8
479	1.174357	357.840000	0.008303	0.000701	50.4
480	1.174357	357.830000	0.008303	0.000894	50.8
481	1.174357	357.820000	0.008303	0.001684	51.3
482	1.174357	358.820000	0.008281	0.000692	48.7
483	1.174357	359.820000	0.008259	0.000664	50.4
484	1.174357	359.810000	0.008260	0.001976	50.9
485	1.174357	360.810000	0.008238	0.000714	50.0
486	1.174357	361.810000	0.008216	0.000700	49.2
487	1.174357	361.800000	0.008217	0.000885	48.2
488	1.174357	361.790000	0.008217	0.001677	49.5
489	1.174357	362.790000	0.008195	0.000683	50.1
490	1.174357	363.790000	0.008174	0.000655	50.7
491	1.174357	363.780000	0.008174	0.002479	48.5
492	1.174357	364.780000	0.008153	0.000728	50.7
493	1.174357	365.780000	0.008132	0.000694	50.1
494	1.174357	365.770000	0.008132	0.000892	49.7
495	1.174357	365.760000	0.008133	0.001680	49.9
496	1.174357	366.760000	0.008112	0.000689	49.2
497	1.174357	367.760000	0.008091	0.000661	48.8
498	1.174357	367.750000	0.008091	0.002106	50.9
499	1.174357	368.750000	0.008070	0.001294	51.0
500	1.174357	369.750000	0.008050	0.000900	49.4
501	1.174357	369.740000	0.008050	0.001664	49.5
502	1.174357	370.740000	0.008029	0.000697	48.9
503	1.174357	371.740000	0.008009	0.000666	51.7
504	1.174357	371.730000	0.008009	0.002093	51.0
505	1.174357	372.730000	0.007989	0.001982	49.4
506	1.174357	373.730000	0.007968	0.000917	82.8
507	1.174357	373.720000	0.007969	0.001666	50.9
508	1.174357	374.720000	0.007948	0.000715	49.7
509	1.174357	375.720000	0.007928	0.000684	50.3
510	1.174357	375.710000	0.007929	0.000657	49.6
511	1.174357	375.700000	0.007929	0.001980	50.4
