1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
126	19.975912	0.000000	0.030655	0.842211	0.9
127	19.954040	0.000000	0.030655	0.834578	0.9
128	19.932511	0.000000	0.030655	0.827089	0.8
129	19.911273	0.000000	0.030655	0.820372	0.8
130	19.890588	0.000000	0.030655	0.812997	0.8
131	19.870266	0.000000	0.030655	0.806489	0.7
132	19.850827	0.000000	0.030655	0.799337	0.8
133	19.831256	0.000000	0.030655	0.792910	0.7
134	19.811941	0.000000	0.030655	0.789389	0.9
135	19.792984	0.000000	0.030655	0.782045	1.2
136	19.774732	0.000000	0.030655	0.775724	1.1
137	19.756507	0.000000	0.030655	0.769575	1.1
138	19.739508	0.000000	0.030655	0.763936	1.1
139	19.722553	0.000000	0.030655	0.758260	0.9
140	19.705126	0.000000	0.030655	0.752219	0.8
141	19.687962	0.000000	0.030655	0.746520	0.9
142	19.671222	0.000000	0.030655	0.742203	0.9
143	19.654487	0.000000	0.030655	0.737051	1.0
144	19.638728	0.000000	0.030655	0.732118	1.7
145	19.623450	0.000000	0.030655	0.726959	0.9
146	19.608126	0.000000	0.030655	0.722393	0.9
147	19.592541	0.000000	0.030655	0.718274	0.8
148	19.577087	0.000000	0.030655	0.714108	0.7
149	19.562396	0.000000	0.030655	0.709928	0.7
150	19.547210	0.000000	0.030655	0.706739	0.7
151	19.532934	0.000000	0.030655	0.702099	0.7
152	19.518379	0.000000	0.030655	0.700433	1.0
153	19.504156	0.000000	0.030655	0.696743	1.1
154	19.490284	0.000000	0.030655	0.692828	0.7
155	19.476059	0.000000	0.030655	0.688670	0.7
156	19.462171	0.000000	0.030655	0.685991	0.7
157	19.448559	0.000000	0.030655	0.682262	0.7
158	19.434657	0.000000	0.030655	0.679071	0.7
159	19.421242	0.000000	0.030655	0.676085	0.7
160	19.407711	0.000000	0.030655	0.672507	0.7
161	19.394608	0.000000	0.030655	0.669182	0.8
162	19.381544	0.000000	0.030655	0.665582	0.7
163	19.369228	0.000000	0.030655	0.661671	0.7
164	19.356898	0.000000	0.030655	0.659105	0.7
165	19.344572	0.000000	0.030655	0.656522	0.7
166	19.331357	0.000000	0.030655	0.653488	0.8
167	19.318614	0.000000	0.030655	0.653500	0.8
168	19.306065	0.000000	0.030655	0.649436	0.8
169	19.293326	0.000000	0.030655	0.646228	0.7
170	19.282001	0.000000	0.030655	0.642750	0.7
171	19.273294	0.000000	0.030655	0.642917	0.7
172	19.325566	0.000000	0.030655	0.642189	0.7
173	19.417870	0.000000	0.030655	0.641678	0.7
174	19.488989	0.000000	0.030655	0.640625	0.7
175	19.508309	0.000000	0.030655	0.637752	1.1
176	19.509509	0.000000	0.030655	0.635353	0.8
177	19.505220	0.000000	0.030655	0.631486	0.7
178	19.496381	0.000000	0.030655	0.628514	0.7
179	19.351151	0.000000	0.030655	0.630291	0.7
180	19.338577	0.000000	0.030655	0.630393	0.7
181	19.329093	0.000000	0.030655	0.627557	0.7
182	19.318074	0.000000	0.030655	0.624605	0.7
183	19.179044	0.000000	0.030655	0.628772	0.8
184	19.057002	0.000000	0.030655	0.620248	0.7
185	19.046670	0.000000	0.030655	0.619055	0.7
186	19.036230	0.000000	0.030655	0.616052	0.7
187	19.025333	0.000000	0.030655	0.612962	0.7
188	18.897499	0.000000	0.030655	0.616713	0.7
189	18.768156	0.000000	0.030655	0.604806	0.7
190	18.759253	0.000000	0.030655	0.603069	0.7
191	18.749920	0.000000	0.030655	0.601265	0.8
192	18.740926	0.000000	0.030655	0.599649	0.8
193	18.621010	0.000000	0.030655	0.602241	0.7
194	18.526096	0.000000	0.030655	0.595920	0.7
195	18.499992	0.000000	0.030655	0.594156	0.7
196	18.491836	0.000000	0.030655	0.591164	0.7
197	18.481538	0.000000	0.030655	0.589612	0.7
198	18.472276	0.000000	0.030655	0.587362	1.0
199	18.290987	0.000000	0.030655	0.585842	1.0
200	18.269555	0.000000	0.030655	0.583021	0.7
201	18.258724	0.000000	0.030655	0.581555	0.7
202	18.249431	0.000000	0.030655	0.579225	0.7
203	18.240479	0.000000	0.030655	0.576886	0.7
204	18.231474	0.000000	0.030655	0.574725	0.7
205	18.071092	0.000000	0.030655	0.569051	0.8
206	18.039706	0.000000	0.030655	0.553300	0.8
207	18.033131	0.000000	0.030655	0.547639	0.8
208	18.032632	0.000000	0.030655	0.546415	0.7
209	18.029647	0.000000	0.030655	0.544831	0.7
210	18.028861	0.000000	0.030655	0.542453	0.8
211	17.904957	0.000000	0.030655	0.540998	0.7
212	17.893591	0.000000	0.030655	0.538675	0.9
213	17.889835	0.000000	0.030655	0.537014	0.7
214	17.885700	0.000000	0.030655	0.535689	0.7
215	17.882738	0.000000	0.030655	0.533185	0.7
216	17.879025	0.000000	0.030655	0.531447	0.7
217	17.771523	0.000000	0.030655	0.531407	0.7
218	17.762027	0.000000	0.030655	0.530336	0.7
219	17.757564	0.000000	0.030655	0.529005	0.8
220	17.752480	0.000000	0.030655	0.527744	1.4
221	17.747523	0.000000	0.030655	0.525809	1.1
222	17.743214	0.000000	0.030655	0.523984	0.8
223	17.681329	0.000000	0.030655	0.524149	0.7
224	17.644542	0.000000	0.030655	0.520648	0.6
225	17.634070	0.000000	0.030655	0.519070	0.7
226	17.627015	0.000000	0.030655	0.517495	0.7
227	17.622645	0.000000	0.030655	0.516044	0.7
228	17.615561	0.000000	0.030655	0.514399	0.7
229	17.609747	0.000000	0.030655	0.512314	0.7
230	17.557747	0.000000	0.030655	0.510375	0.7
231	17.524560	0.000000	0.030655	0.508381	0.7
232	17.514114	0.000000	0.030655	0.507663	0.8
233	17.508661	0.000000	0.030655	0.506232	0.8
234	17.504273	0.000000	0.030655	0.504381	0.8
235	17.497212	0.000000	0.030655	0.503706	0.7
236	17.490272	0.000000	0.030655	0.502086	0.7
237	17.485411	0.000000	0.030655	0.500288	0.7
238	17.443796	0.000000	0.030655	0.499082	0.7
239	17.412634	0.000000	0.030655	0.498435	0.9
240	17.405172	0.000000	0.030655	0.496897	0.9
241	17.398993	0.000000	0.030655	0.494738	1.0
242	17.393685	0.000000	0.030655	0.492837	0.7
243	17.388127	0.000000	0.030655	0.491939	0.7
244	17.381630	0.000000	0.030655	0.490760	0.7
245	17.374814	0.000000	0.030655	0.489317	0.6
246	17.340641	0.000000	0.030655	0.486474	0.7
247	17.315838	0.000000	0.030655	0.486877	0.7
248	17.310260	0.000000	0.030655	0.485043	0.7
249	17.304214	0.000000	0.030655	0.485232	0.7
250	17.296793	0.000000	0.030655	0.484783	0.7
251	17.290634	0.000000	0.030655	0.484397	0.7
252	17.284837	0.000000	0.030655	0.482883	0.7
253	17.279689	0.000000	0.030655	0.480678	0.7
254	17.274581	0.000000	0.030655	0.478825	0.9
255	17.233648	0.000000	0.030655	0.476835	0.7
256	17.226648	0.000000	0.030655	0.475587	0.7
257	17.220168	0.000000	0.030655	0.474513	0.7
258	17.214709	0.000000	0.030655	0.473257	0.7
259	17.208638	0.000000	0.030655	0.472671	0.8
260	17.203569	0.000000	0.030655	0.471384	0.7
261	17.198016	0.000000	0.030655	0.469402	0.8
262	17.191911	0.000000	0.030655	0.468174	0.9
263	17.186304	0.000000	0.030655	0.466439	1.1
264	17.166813	0.000000	0.030655	0.463434	0.8
265	17.151043	0.000000	0.030655	0.463827	0.7
266	17.146285	0.000000	0.030655	0.462300	0.7
267	17.139620	0.000000	0.030655	0.461810	0.8
268	17.133907	0.000000	0.030655	0.461330	0.7
269	17.127796	0.000000	0.030655	0.459181	0.7
270	17.121967	0.000000	0.030655	0.457621	0.7
271	17.115111	0.000000	0.030655	0.455904	0.7
272	17.109180	0.000000	0.030655	0.454869	0.8
273	17.103825	0.000000	0.030655	0.453287	0.8
274	17.098922	0.000000	0.030655	0.451322	0.9
275	17.076046	0.000000	0.030655	0.451117	0.8
276	17.071229	0.000000	0.030655	0.449933	0.7
277	17.066269	0.000000	0.030655	0.449007	0.8
278	17.060542	0.000000	0.030655	0.446953	0.8
279	17.055036	0.000000	0.030655	0.445831	0.7
280	17.050557	0.000000	0.030655	0.445396	0.7
281	17.044728	0.000000	0.030655	0.444743	0.7
282	17.039503	0.000000	0.030655	0.444026	0.7
283	17.034952	0.000000	0.030655	0.442526	0.7
284	17.029910	0.000000	0.030655	0.439713	0.7
285	17.025551	0.000000	0.030655	0.438415	0.7
286	17.021623	0.000000	0.030655	0.437594	0.7
287	17.009035	0.000000	0.030655	0.438027	0.7
288	17.005029	0.000000	0.030655	0.436690	0.7
289	16.999989	0.000000	0.030655	0.435265	0.9
290	16.994014	0.000000	0.030655	0.434267	0.9
291	16.989152	0.000000	0.030655	0.434777	0.9
292	16.983627	0.000000	0.030655	0.434640	0.9
293	16.978249	0.000000	0.030655	0.434339	1.0
294	16.972249	0.000000	0.030655	0.434175	0.9
295	16.967101	0.000000	0.030655	0.432539	0.9
296	16.962640	0.000000	0.030655	0.431653	0.9
297	16.813884	0.000000	0.030655	0.435768	1.2
298	16.808949	0.000000	0.030655	0.434141	0.9
299	16.802626	0.000000	0.030655	0.432289	0.6
300	16.797531	0.000000	0.030655	0.430891	0.7
301	16.791203	0.000000	0.030655	0.431169	0.7
302	16.786586	0.000000	0.030655	0.430310	0.6
303	16.780836	0.000000	0.030655	0.429952	0.7
304	16.775735	0.000000	0.030655	0.429155	1.1
305	16.770585	0.000000	0.030655	0.428164	0.8
306	16.521032	0.000000	0.030655	0.428833	0.7
307	16.515877	0.000000	0.030655	0.427870	0.7
308	16.511498	0.000000	0.030655	0.427213	0.8
309	16.506496	0.000000	0.030655	0.425986	0.7
310	16.501534	0.000000	0.030655	0.424687	0.7
311	16.496595	0.000000	0.030655	0.423990	0.7
312	16.491293	0.000000	0.030655	0.423537	0.7
313	16.485259	0.000000	0.030655	0.422409	0.9
314	16.479799	0.000000	0.030655	0.421051	0.8
315	16.239634	0.000000	0.030655	0.418409	1.0
316	16.232759	0.000000	0.030655	0.417440	0.8
317	16.227492	0.000000	0.030655	0.416563	0.8
318	16.221838	0.000000	0.030655	0.415509	0.7
319	16.216536	0.000000	0.030655	0.414920	0.7
320	16.210647	0.000000	0.030655	0.413726	0.8
321	16.204442	0.000000	0.030655	0.412873	0.8
322	16.199973	0.000000	0.030655	0.411578	0.8
323	16.194161	0.000000	0.030655	0.411318	0.7
324	15.992312	0.000000	0.030655	0.410991	0.7
325	15.976557	0.000000	0.030655	0.408339	1.2
326	15.972066	0.000000	0.030655	0.407269	0.8
327	15.967603	0.000000	0.030655	0.406893	0.8
328	15.963158	0.000000	0.030655	0.405874	0.7
329	15.954925	0.000000	0.030655	0.403535	0.7
330	15.950633	0.000000	0.030655	0.402281	0.7
331	15.946906	0.000000	0.030655	0.401189	0.7
332	15.938023	0.000000	0.030655	0.400857	0.7
333	15.932908	0.000000	0.030655	0.400022	0.7
334	15.823773	0.000000	0.030655	0.408648	0.8
335	15.736178	0.000000	0.030655	0.401605	0.9
336	15.733792	0.000000	0.030655	0.400369	0.8
337	15.730176	0.000000	0.030655	0.399190	0.8
338	15.721041	0.000000	0.030655	0.397855	0.7
339	15.717360	0.000000	0.030655	0.397488	0.8
340	15.708336	0.000000	0.030655	0.396253	0.7
341	15.705246	0.000000	0.030655	0.396568	0.7
342	15.695114	0.000000	0.030655	0.395307	1.0
343	15.690330	0.000000	0.030655	0.394239	0.7
344	15.685570	0.000000	0.030655	0.393512	0.9
345	15.521469	0.000000	0.030655	0.392930	1.1
346	15.515497	0.000000	0.030655	0.391964	0.7
347	15.510790	0.000000	0.030655	0.391423	0.7
348	15.498194	0.000000	0.030655	0.392567	0.8
349	15.492949	0.000000	0.030655	0.391115	0.7
350	15.488267	0.000000	0.030655	0.389941	0.8
351	15.483600	0.000000	0.030655	0.390323	0.7
352	15.479403	0.000000	0.030655	0.389547	0.7
353	15.476673	0.000000	0.030655	0.388652	0.6
354	15.472050	0.000000	0.030655	0.387404	0.7
355	15.467456	0.000000	0.030655	0.386242	0.7
356	15.462893	0.000000	0.030655	0.384897	0.7
357	15.328105	0.000000	0.030655	0.385075	0.9
358	15.323560	0.000000	0.030655	0.385058	0.7
359	15.319021	0.000000	0.030655	0.384193	0.8
360	15.314501	0.000000	0.030655	0.383865	0.6
361	15.309988	0.000000	0.030655	0.383279	0.7
362	15.305491	0.000000	0.030655	0.382284	0.7
363	15.301018	0.000000	0.030655	0.381257	0.7
364	15.297093	0.000000	0.030655	0.378803	0.7
365	15.292698	0.000000	0.030655	0.378529	0.7
366	15.288314	0.000000	0.030655	0.376954	0.7
367	15.283962	0.000000	0.030655	0.376103	0.7
368	15.270442	0.000000	0.030655	0.374169	0.8
369	15.155689	0.000000	0.030655	0.374267	1.0
370	15.150898	0.000000	0.030655	0.373154	0.7
371	15.147593	0.000000	0.030655	0.372672	0.7
372	15.144546	0.000000	0.030655	0.371661	0.7
373	15.141203	0.000000	0.030655	0.371654	0.7
374	15.127472	0.000000	0.030655	0.370151	0.7
375	15.122784	0.000000	0.030655	0.368046	0.7
376	15.118636	0.000000	0.030655	0.367161	0.7
377	15.115173	0.000000	0.030655	0.366262	0.8
378	15.113315	0.000000	0.030655	0.365906	0.8
379	15.110410	0.000000	0.030655	0.365323	0.7
380	15.107523	0.000000	0.030655	0.364364	0.7
381	15.094301	0.000000	0.030655	0.363701	0.7
382	15.089609	0.000000	0.030655	0.362885	0.7
383	14.995369	0.000000	0.030655	0.362893	0.8
384	14.991946	0.000000	0.030655	0.362246	1.0
385	14.988534	0.000000	0.030655	0.361074	0.9
386	14.985760	0.000000	0.030655	0.359800	0.9
387	14.982415	0.000000	0.030655	0.358618	0.7
388	14.968834	0.000000	0.030655	0.357428	0.7
389	14.965546	0.000000	0.030655	0.356371	0.7
390	14.962268	0.000000	0.030655	0.355327	1.1
391	14.959602	0.000000	0.030655	0.354405	0.7
392	14.956255	0.000000	0.030655	0.353624	0.7
393	14.952416	0.000000	0.030655	0.354152	0.7
394	14.949640	0.000000	0.030655	0.353602	0.7
395	14.936072	0.000000	0.030655	0.352489	0.7
396	14.931122	0.000000	0.030655	0.351750	0.7
397	14.851232	0.000000	0.030655	0.351747	0.7
398	14.847858	0.000000	0.030655	0.350298	0.7
399	14.844966	0.000000	0.030655	0.348452	0.7
400	14.841248	0.000000	0.030655	0.347694	0.9
401	14.838187	0.000000	0.030655	0.346550	0.7
402	14.834510	0.000000	0.030655	0.345429	0.7
403	14.821711	0.000000	0.030655	0.343538	0.8
404	14.818989	0.000000	0.030655	0.342606	0.7
405	14.816157	0.000000	0.030655	0.341170	0.7
406	14.813227	0.000000	0.030655	0.340313	0.7
407	14.809682	0.000000	0.030655	0.339464	0.6
408	14.806152	0.000000	0.030655	0.339181	0.6
409	14.803256	0.000000	0.030655	0.339189	0.6
410	14.799480	0.000000	0.030655	0.338333	0.7
411	14.795351	0.000000	0.030655	0.337351	0.8
412	14.781050	0.000000	0.030655	0.336187	1.3
413	14.750920	0.000000	0.030655	0.336495	0.7
414	14.713966	0.000000	0.030655	0.335618	0.7
415	14.710720	0.000000	0.030655	0.334990	0.7
416	14.707712	0.000000	0.030655	0.335465	0.6
417	14.704490	0.000000	0.030655	0.335138	0.7
418	14.701129	0.000000	0.030655	0.334270	0.6
419	14.697246	0.000000	0.030655	0.333660	0.7
420	14.694166	0.000000	0.030655	0.333019	0.7
421	14.691005	0.000000	0.030655	0.332409	0.7
422	14.688777	0.000000	0.030655	0.331651	0.7
423	14.685654	0.000000	0.030655	0.331022	0.8
424	14.683168	0.000000	0.030655	0.330930	0.7
425	14.669162	0.000000	0.030655	0.330161	0.7
426	14.677652	0.000000	0.030655	0.329409	0.9
427	14.663316	0.000000	0.030655	0.327868	0.7
428	14.659801	0.000000	0.030655	0.327362	0.7
429	14.657179	0.000000	0.030655	0.326333	0.7
430	14.663894	0.000000	0.030655	0.326768	0.7
431	14.604989	0.000000	0.030655	0.325926	0.8
432	14.451245	0.000000	0.030655	0.332460	0.8
433	14.459390	0.000000	0.030655	0.329629	0.9
434	14.456064	0.000000	0.030655	0.328830	1.0
435	14.453366	0.000000	0.030655	0.327565	1.1
436	14.450079	0.000000	0.030655	0.327024	1.0
437	14.448037	0.000000	0.030655	0.326887	0.8
438	14.445073	0.000000	0.030655	0.326584	0.7
439	14.441987	0.000000	0.030655	0.325542	1.0
440	14.439590	0.000000	0.030655	0.324487	0.9
441	14.436607	0.000000	0.030655	0.323960	0.8
442	14.434209	0.000000	0.030655	0.322963	1.1
443	14.431167	0.000000	0.030655	0.321515	1.0
444	14.428106	0.000000	0.030655	0.321094	1.3
445	14.179293	0.000000	0.030655	0.321678	1.2
446	14.175653	0.000000	0.030655	0.320845	0.8
447	14.172415	0.000000	0.030655	0.320129	0.8
448	14.169898	0.000000	0.030655	0.319667	0.9
449	14.165354	0.000000	0.030655	0.319163	0.7
450	14.145678	0.000000	0.030655	0.319391	0.8
451	14.124560	0.000000	0.030655	0.317573	0.9
452	14.122334	0.000000	0.030655	0.316361	2.1
453	14.119537	0.000000	0.030655	0.315798	0.8
454	14.116094	0.000000	0.030655	0.315259	1.1
455	14.113932	0.000000	0.030655	0.314613	1.0
456	14.111183	0.000000	0.030655	0.313816	1.1
457	14.108168	0.000000	0.030655	0.313011	1.0
458	14.099046	0.000000	0.030655	0.311316	0.8
459	13.870891	0.000000	0.030655	0.312285	1.6
460	13.868859	0.000000	0.030655	0.312339	2.3
461	13.865947	0.000000	0.030655	0.311919	1.8
462	13.852137	0.000000	0.030655	0.311287	1.4
463	13.860640	0.000000	0.030655	0.310497	0.9
464	13.847584	0.000000	0.030655	0.309517	1.0
465	13.856525	0.000000	0.030655	0.309843	1.2
466	13.829535	0.000000	0.030655	0.308258	0.8
467	13.837711	0.000000	0.030655	0.306886	0.8
468	13.834751	0.000000	0.030655	0.306968	0.7
469	13.831476	0.000000	0.030655	0.306284	0.9
470	13.829063	0.000000	0.030655	0.304870	0.9
471	13.814744	0.000000	0.030655	0.305217	0.9
472	13.809779	0.000000	0.030655	0.306375	0.8
473	13.789443	0.000000	0.030655	0.303830	1.0
474	13.709320	0.000000	0.030655	0.308208	0.8
475	13.585387	0.000000	0.030655	0.303213	0.7
476	13.582836	0.000000	0.030655	0.302681	0.7
477	13.580030	0.000000	0.030655	0.301977	0.7
478	13.577507	0.000000	0.030655	0.301268	0.7
479	13.574730	0.000000	0.030655	0.300023	0.8
480	13.572229	0.000000	0.030655	0.299007	0.7
481	13.570222	0.000000	0.030655	0.298561	0.7
482	13.554515	0.000000	0.030655	0.297923	0.8
483	13.552075	0.000000	0.030655	0.297808	0.7
484	13.563256	0.000000	0.030655	0.297959	0.8
485	13.547285	0.000000	0.030655	0.296998	1.0
486	13.544313	0.000000	0.030655	0.296576	1.1
487	13.538980	0.000000	0.030655	0.296173	0.7
488	13.536582	0.000000	0.030655	0.295769	0.6
489	13.533085	0.000000	0.030655	0.296021	0.8
490	13.526248	0.000000	0.030655	0.295841	0.7
491	13.453096	0.000000	0.030655	0.298849	0.7
492	13.344218	0.000000	0.030655	0.295695	0.6
493	13.341539	0.000000	0.030655	0.294892	0.6
494	13.338969	0.000000	0.030655	0.294208	0.8
495	13.336869	0.000000	0.030655	0.293043	0.9
496	13.334705	0.000000	0.030655	0.292818	0.9
497	13.323162	0.000000	0.030655	0.292919	0.7
498	13.321040	0.000000	0.030655	0.292492	0.8
499	13.318697	0.000000	0.030655	0.292087	0.8
500	13.318038	0.000000	0.030655	0.291122	0.8
501	13.315708	0.000000	0.030655	0.290535	6.6
502	13.313724	0.000000	0.030655	0.290054	0.8
503	13.311143	0.000000	0.030655	0.290445	0.9
504	13.308059	0.000000	0.030655	0.290006	1.0
505	13.304339	0.000000	0.030655	0.290957	0.9
506	13.301349	0.000000	0.030655	0.290657	1.0
507	13.298760	0.000000	0.030655	0.290279	1.1
508	13.291619	0.000000	0.030655	0.291016	0.9
509	13.220669	0.000000	0.030655	0.294171	0.9
510	13.126460	0.000000	0.030655	0.291130	0.9
511	13.122975	0.000000	0.030655	0.290449	0.9
