1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
46	0.019071	26.880000	0.550672	0.002957	5.0
47	0.019076	26.870000	0.550787	0.006772	4.9
48	0.019078	27.870000	0.539517	0.003794	5.2
49	0.019071	28.870000	0.528698	0.002966	5.1
50	0.019075	28.860000	0.528804	0.006722	4.8
51	0.019078	29.860000	0.518407	0.003763	5.7
52	0.019071	30.860000	0.508411	0.002978	6.2
53	0.019074	30.850000	0.508509	0.006685	5.2
54	0.019078	31.850000	0.498887	0.003736	4.9
55	0.019071	32.850000	0.489623	0.002988	4.2
56	0.019074	32.840000	0.489714	0.006655	4.8
57	0.019078	33.840000	0.480784	0.003711	4.9
58	0.019072	34.840000	0.472174	0.002995	4.1
59	0.019073	34.830000	0.472258	0.006630	4.8
60	0.019077	35.830000	0.463948	0.003686	4.7
61	0.019072	36.830000	0.455926	0.003000	5.0
62	0.019073	36.820000	0.456005	0.006608	4.4
63	0.019077	37.820000	0.448252	0.003662	9.2
64	0.019072	38.820000	0.440759	0.003004	5.8
65	0.019072	38.810000	0.440832	0.006588	6.2
66	0.019077	39.810000	0.433583	0.003640	6.4
67	0.019072	40.810000	0.426568	0.003008	9.8
68	0.019072	40.800000	0.426637	0.006570	8.0
69	0.019077	41.800000	0.419844	0.003618	7.4
70	0.019072	42.800000	0.413263	0.003010	7.5
71	0.019072	42.790000	0.413328	0.006553	6.6
72	0.019076	43.790000	0.406948	0.003599	6.2
73	0.019072	44.790000	0.400763	0.003013	6.3
74	0.019072	44.780000	0.400824	0.006538	31.9
75	0.019076	45.780000	0.394822	0.003580	13.6
76	0.019072	46.780000	0.388997	0.003015	5.0
77	0.019071	46.770000	0.389054	0.006524	4.6
78	0.019076	47.770000	0.383397	0.003562	4.4
79	0.019072	48.770000	0.377902	0.003016	5.2
80	0.019071	48.760000	0.377956	0.006510	4.4
81	0.019076	49.760000	0.372614	0.003546	4.8
82	0.019072	50.760000	0.367422	0.003018	4.4
83	0.019071	50.750000	0.367473	0.006498	5.6
84	0.019076	51.750000	0.362422	0.003530	4.6
85	0.019072	52.750000	0.357508	0.003019	4.5
86	0.019071	52.740000	0.357556	0.006486	4.5
87	0.019076	53.740000	0.352772	0.003516	5.1
88	0.019072	54.740000	0.348114	0.003020	4.6
89	0.019071	54.730000	0.348160	0.006474	5.2
90	0.019076	55.730000	0.343623	0.003502	5.0
91	0.019072	56.730000	0.339202	0.003021	4.7
92	0.019070	56.720000	0.339246	0.006464	4.5
93	0.019075	57.720000	0.334936	0.003489	5.3
94	0.019072	58.720000	0.330735	0.003022	4.4
95	0.019070	58.710000	0.330776	0.006453	4.8
96	0.019075	59.710000	0.326678	0.003477	4.7
97	0.019072	60.710000	0.322680	0.003023	4.6
98	0.019070	60.700000	0.322720	0.006444	4.7
99	0.019075	61.700000	0.318817	0.003465	4.5
100	0.019072	62.700000	0.315008	0.003024	5.0
101	0.019070	62.690000	0.315046	0.006435	4.5
102	0.019075	63.690000	0.311326	0.003454	4.8
103	0.019072	64.690000	0.307693	0.003025	4.6
104	0.019070	64.680000	0.307729	0.006426	4.9
105	0.019075	65.680000	0.304178	0.003443	4.7
106	0.019072	66.680000	0.300709	0.003026	4.7
107	0.019070	66.670000	0.300744	0.006418	5.0
108	0.019075	67.670000	0.297352	0.003433	4.3
109	0.019072	68.670000	0.294036	0.003026	5.1
110	0.019069	68.660000	0.294069	0.006410	4.5
111	0.019075	69.660000	0.290825	0.003424	5.3
112	0.019072	70.660000	0.287652	0.003027	4.8
113	0.019069	70.650000	0.287683	0.006402	4.8
114	0.019075	71.650000	0.284578	0.003415	5.0
115	0.019072	72.650000	0.281540	0.003028	4.8
116	0.019069	72.640000	0.281570	0.006395	5.0
117	0.019075	73.640000	0.278595	0.003406	4.8
118	0.019072	74.640000	0.275682	0.003028	4.3
119	0.019069	74.630000	0.275710	0.002709	4.7
120	0.019074	74.620000	0.275739	0.006696	4.7
121	0.019072	75.620000	0.272885	0.003142	5.2
122	0.019070	76.620000	0.270090	0.002807	4.4
123	0.019072	76.610000	0.270118	0.006603	4.8
124	0.019073	77.610000	0.267378	0.003212	5.2
125	0.019070	78.610000	0.264694	0.002874	4.6
126	0.019071	78.600000	0.264721	0.006536	4.8
127	0.019073	79.600000	0.262089	0.003257	4.8
128	0.019071	80.600000	0.259510	0.002919	5.3
129	0.019071	80.590000	0.259535	0.006487	4.6
130	0.019074	81.590000	0.257005	0.003286	5.1
131	0.019071	82.590000	0.254524	0.002950	5.3
132	0.019070	82.580000	0.254549	0.006450	4.5
133	0.019074	83.580000	0.252115	0.003304	5.6
134	0.019071	84.580000	0.249727	0.002972	5.0
135	0.019070	84.570000	0.249751	0.006422	4.6
136	0.019074	85.570000	0.247407	0.003314	4.6
137	0.019071	86.570000	0.245107	0.002988	4.7
138	0.019069	86.560000	0.245130	0.006401	5.2
139	0.019074	87.560000	0.242872	0.003320	4.5
140	0.019071	88.560000	0.240655	0.002999	4.9
141	0.019069	88.550000	0.240677	0.002722	5.2
142	0.019073	88.540000	0.240699	0.006654	4.4
143	0.019072	89.540000	0.238522	0.003094	5.0
144	0.019070	90.540000	0.236383	0.002806	5.0
145	0.019072	90.530000	0.236404	0.006572	5.3
146	0.019073	91.530000	0.234304	0.003157	4.5
147	0.019070	92.530000	0.232240	0.002866	5.1
148	0.019071	92.520000	0.232260	0.006512	5.2
149	0.019073	93.520000	0.230232	0.003200	4.4
150	0.019071	94.520000	0.228239	0.002909	4.9
151	0.019070	94.510000	0.228259	0.006465	5.1
152	0.019073	95.510000	0.226300	0.003229	4.8
153	0.019071	96.510000	0.224374	0.002940	5.1
154	0.019070	96.500000	0.224393	0.006430	5.6
155	0.019073	97.500000	0.222499	0.003249	5.9
156	0.019071	98.500000	0.220638	0.002962	6.4
157	0.019069	98.490000	0.220656	0.006402	6.3
158	0.019073	99.490000	0.218825	0.003263	6.0
159	0.019071	100.490000	0.217024	0.002979	6.1
160	0.019069	100.480000	0.217041	0.002730	6.4
161	0.019073	100.470000	0.217059	0.006625	5.8
162	0.019072	101.470000	0.215287	0.003062	5.4
163	0.019070	102.470000	0.213543	0.002805	5.2
164	0.019072	102.460000	0.213561	0.006552	4.4
165	0.019072	103.460000	0.211845	0.003120	5.4
166	0.019070	104.460000	0.210156	0.002860	4.8
167	0.019071	104.450000	0.210173	0.006495	4.8
168	0.019073	105.450000	0.208511	0.003161	4.8
169	0.019071	106.450000	0.206875	0.002901	4.9
170	0.019070	106.440000	0.206891	0.006452	5.2
171	0.019073	107.440000	0.205280	0.003190	4.6
172	0.019071	108.440000	0.203694	0.002931	4.8
173	0.019069	108.430000	0.203710	0.006417	5.2
174	0.019073	109.430000	0.202148	0.003212	4.6
175	0.019071	110.430000	0.200610	0.002954	5.6
176	0.019069	110.420000	0.200625	0.002726	4.8
177	0.019073	110.410000	0.200641	0.006615	4.6
178	0.019072	111.410000	0.199125	0.003032	4.8
179	0.019070	112.410000	0.197633	0.002796	4.8
180	0.019071	112.400000	0.197648	0.006546	4.9
181	0.019072	113.400000	0.196177	0.003087	4.5
182	0.019070	114.400000	0.194728	0.002849	4.8
183	0.019071	114.390000	0.194743	0.006491	4.8
184	0.019072	115.390000	0.193315	0.003129	4.9
185	0.019070	116.390000	0.191908	0.002890	5.0
186	0.019070	116.380000	0.191922	0.006448	4.6
187	0.019072	117.380000	0.190535	0.003159	5.1
188	0.019071	118.380000	0.189168	0.002921	4.6
189	0.019069	118.370000	0.189181	0.006413	5.0
190	0.019073	119.370000	0.187834	0.003181	4.9
191	0.019071	120.370000	0.186505	0.002945	4.8
192	0.019069	120.360000	0.186518	0.002733	4.9
193	0.019072	120.350000	0.186531	0.006596	4.6
194	0.019071	121.350000	0.185221	0.003015	5.9
195	0.019070	122.350000	0.183929	0.002797	5.5
196	0.019071	122.340000	0.183942	0.006531	4.9
197	0.019072	123.340000	0.182667	0.003067	6.4
198	0.019070	124.340000	0.181410	0.002847	6.5
199	0.019070	124.330000	0.181423	0.006480	5.6
200	0.019072	125.330000	0.180183	0.003106	4.8
201	0.019070	126.330000	0.178960	0.002885	4.8
202	0.019070	126.320000	0.178972	0.006439	4.5
203	0.019072	127.320000	0.177766	0.003136	5.4
204	0.019071	128.320000	0.176575	0.002915	4.4
205	0.019069	128.310000	0.176587	0.006406	5.2
206	0.019072	129.310000	0.175412	0.003158	5.2
207	0.019071	130.310000	0.174253	0.002939	4.3
208	0.019069	130.300000	0.174264	0.002741	5.3
209	0.019072	130.290000	0.174276	0.006575	4.5
210	0.019071	131.290000	0.173131	0.003003	5.4
211	0.019070	132.290000	0.172002	0.002800	6.1
212	0.019071	132.280000	0.172013	0.006517	5.9
213	0.019072	133.280000	0.170898	0.003051	5.9
214	0.019070	134.280000	0.169798	0.002846	6.0
215	0.019070	134.270000	0.169809	0.006469	4.9
216	0.019072	135.270000	0.168722	0.003088	6.3
217	0.019070	136.270000	0.167649	0.002883	5.2
218	0.019070	136.260000	0.167660	0.006430	5.1
219	0.019072	137.260000	0.166600	0.003117	5.4
220	0.019071	138.260000	0.165554	0.002912	5.2
221	0.019069	138.250000	0.165565	0.002725	6.0
222	0.019072	138.240000	0.165575	0.006584	6.3
223	0.019071	139.240000	0.164542	0.002975	5.2
224	0.019070	140.240000	0.163521	0.002785	5.8
225	0.019071	140.230000	0.163532	0.006525	4.9
226	0.019071	141.230000	0.162524	0.003024	5.8
227	0.019070	142.230000	0.161528	0.002832	5.2
228	0.019070	142.220000	0.161538	0.006476	6.0
229	0.019072	143.220000	0.160554	0.003063	6.4
230	0.019070	144.220000	0.159582	0.002869	7.0
231	0.019070	144.210000	0.159592	0.006436	4.3
232	0.019072	145.210000	0.158632	0.003093	4.7
233	0.019070	146.210000	0.157683	0.002899	4.9
234	0.019069	146.200000	0.157693	0.001615	6.7
235	0.019070	147.200000	0.156755	0.002822	4.9
236	0.019070	148.200000	0.155829	0.006482	5.2
237	0.019072	149.200000	0.154913	0.003045	4.6
238	0.019070	150.200000	0.154008	0.002859	4.6
239	0.019070	150.190000	0.154017	0.006441	5.0
240	0.019072	151.190000	0.153123	0.003076	5.0
241	0.019070	152.190000	0.152239	0.002890	4.6
242	0.019069	152.180000	0.152247	0.006408	5.0
243	0.019072	153.180000	0.151373	0.003101	5.2
244	0.019071	154.180000	0.150509	0.002915	4.4
245	0.019069	154.170000	0.150518	0.002745	5.0
246	0.019071	154.160000	0.150526	0.006550	4.6
247	0.019071	155.160000	0.149672	0.002969	5.2
248	0.019070	156.160000	0.148827	0.002796	4.7
249	0.019071	156.150000	0.148835	0.006498	5.1
250	0.019071	157.150000	0.148000	0.003012	7.1
251	0.019070	158.150000	0.147174	0.002837	6.7
252	0.019070	158.140000	0.147182	0.006456	6.9
253	0.019072	159.140000	0.146365	0.003046	6.5
254	0.019070	160.140000	0.145557	0.002871	5.1
255	0.019069	160.130000	0.145565	0.006420	8.1
