1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
121	1.644051	0.000000	0.080559	0.262125	5.8
122	1.638376	0.000000	0.080559	0.258238	5.4
123	1.629428	0.000000	0.080559	0.255465	7.9
124	1.624143	0.000000	0.080559	0.253793	9.9
125	1.619016	0.000000	0.080559	0.252583	7.1
126	1.613636	0.000000	0.080559	0.249607	5.1
127	1.608621	0.000000	0.080559	0.247497	5.0
128	1.603715	0.000000	0.080559	0.244518	6.0
129	1.598877	0.000000	0.080559	0.239769	5.5
130	1.594263	0.000000	0.080559	0.239737	6.0
131	1.589499	0.000000	0.080559	0.234987	5.6
132	1.585062	0.000000	0.080559	0.232485	5.5
133	1.580739	0.000000	0.080559	0.230726	5.6
134	1.576491	0.000000	0.080559	0.228108	5.2
135	1.572292	0.000000	0.080559	0.226809	6.8
136	1.568069	0.000000	0.080559	0.224070	7.8
137	1.564043	0.000000	0.080559	0.221978	36.4
138	1.560100	0.000000	0.080559	0.218518	13.4
139	1.555488	0.000000	0.080559	0.216161	6.2
140	1.551723	0.000000	0.080559	0.216750	8.9
141	1.548035	0.000000	0.080559	0.214398	6.2
142	1.544355	0.000000	0.080559	0.211692	6.2
143	1.540704	0.000000	0.080559	0.210163	6.3
144	1.537277	0.000000	0.080559	0.210134	6.1
145	1.533797	0.000000	0.080559	0.205297	5.9
146	1.530438	0.000000	0.080559	0.202436	5.7
147	1.527217	0.000000	0.080559	0.202945	5.9
148	1.523889	0.000000	0.080559	0.206338	5.1
149	1.520478	0.000000	0.080559	0.206634	6.3
150	1.517140	0.000000	0.080559	0.203872	6.2
151	1.513805	0.000000	0.080559	0.200684	5.9
152	1.510632	0.000000	0.080559	0.199947	5.2
153	1.507384	0.000000	0.080559	0.207405	5.7
154	1.503916	0.000000	0.080559	0.207532	5.5
155	1.500572	0.000000	0.080559	0.206014	5.4
156	1.497230	0.000000	0.080559	0.207266	6.3
157	1.493731	0.000000	0.080559	0.203337	5.4
158	1.490335	0.000000	0.080559	0.200520	4.9
159	1.487155	0.000000	0.080559	0.205933	5.4
160	1.483287	0.000000	0.080559	0.205975	5.6
161	1.479421	0.000000	0.080559	0.208411	5.2
162	1.475961	0.000000	0.080559	0.206874	5.9
163	1.472587	0.000000	0.080559	0.205754	5.5
164	1.468907	0.000000	0.080559	0.202212	4.8
165	1.465237	0.000000	0.080559	0.201300	5.8
166	1.462050	0.000000	0.080559	0.200042	5.5
167	1.458843	0.000000	0.080559	0.199546	5.4
168	1.451598	0.000000	0.080559	0.195228	5.5
169	1.448559	0.000000	0.080559	0.196095	5.5
170	1.445536	0.000000	0.080559	0.192162	4.8
171	1.442681	0.000000	0.080559	0.189022	6.0
172	1.437680	0.000000	0.080559	0.190849	5.1
173	1.434787	0.000000	0.080559	0.187394	5.5
174	1.431806	0.000000	0.080559	0.186349	5.8
175	1.429070	0.000000	0.080559	0.185290	5.7
176	1.426365	0.000000	0.080559	0.183450	4.9
177	1.421582	0.000000	0.080559	0.180829	5.8
178	1.416268	0.000000	0.080559	0.177840	5.3
179	1.413790	0.000000	0.080559	0.175668	5.6
180	1.411361	0.000000	0.080559	0.174662	5.7
181	1.408963	0.000000	0.080559	0.174699	5.1
182	1.406560	0.000000	0.080559	0.172551	5.3
183	1.403894	0.000000	0.080559	0.172688	5.1
184	1.401568	0.000000	0.080559	0.175270	5.8
185	1.398976	0.000000	0.080559	0.171819	4.9
186	1.396640	0.000000	0.080559	0.171938	6.7
187	1.394307	0.000000	0.080559	0.167989	8.2
188	1.392101	0.000000	0.080559	0.165052	8.0
189	1.389981	0.000000	0.080559	0.165845	7.7
190	1.387809	0.000000	0.080559	0.164993	6.7
191	1.385434	0.000000	0.080559	0.162236	9.8
192	1.383044	0.000000	0.080559	0.159145	6.2
193	1.381037	0.000000	0.080559	0.156220	6.2
194	1.379099	0.000000	0.080559	0.153448	5.7
195	1.377325	0.000000	0.080559	0.150599	5.0
196	1.374823	0.000000	0.080559	0.151178	5.1
197	1.373046	0.000000	0.080559	0.150717	5.5
198	1.371234	0.000000	0.080559	0.151212	5.8
199	1.369407	0.000000	0.080559	0.149175	5.3
200	1.367666	0.000000	0.080559	0.146301	5.3
201	1.366067	0.000000	0.080559	0.143983	5.7
202	1.364153	0.000000	0.080559	0.141939	6.0
203	1.362616	0.000000	0.080559	0.140466	5.7
204	1.361079	0.000000	0.080559	0.140123	5.1
205	1.359554	0.000000	0.080559	0.139622	5.4
206	1.358056	0.000000	0.080559	0.139926	5.8
207	1.356590	0.000000	0.080559	0.137332	5.4
208	1.355137	0.000000	0.080559	0.136576	7.0
209	1.353674	0.000000	0.080559	0.141849	6.2
210	1.352116	0.000000	0.080559	0.138439	5.7
211	1.350629	0.000000	0.080559	0.137600	7.1
212	1.349148	0.000000	0.080559	0.143995	7.1
213	1.347537	0.000000	0.080559	0.140748	6.8
214	1.346006	0.000000	0.080559	0.142024	7.1
215	1.344429	0.000000	0.080559	0.139487	8.5
216	1.342923	0.000000	0.080559	0.137943	10.5
217	1.341453	0.000000	0.080559	0.137393	11.3
218	1.339959	0.000000	0.080559	0.137541	7.5
219	1.338495	0.000000	0.080559	0.135136	6.8
220	1.336671	0.000000	0.080559	0.134585	6.4
221	1.335275	0.000000	0.080559	0.131080	6.5
222	1.333938	0.000000	0.080559	0.128768	6.4
223	1.332650	0.000000	0.080559	0.127130	6.5
224	1.331389	0.000000	0.080559	0.126397	6.7
225	1.330163	0.000000	0.080559	0.124479	6.1
226	1.328970	0.000000	0.080559	0.122601	5.1
227	1.327813	0.000000	0.080559	0.120805	4.7
228	1.326687	0.000000	0.080559	0.118346	6.0
229	1.325667	0.000000	0.080559	0.119571	5.2
230	1.324588	0.000000	0.080559	0.117057	5.0
231	1.323553	0.000000	0.080559	0.115386	5.9
232	1.322532	0.000000	0.080559	0.115423	4.8
233	1.321485	0.000000	0.080559	0.113842	5.4
234	1.320487	0.000000	0.080559	0.111486	5.7
235	1.319532	0.000000	0.080559	0.110861	5.1
236	1.318581	0.000000	0.080559	0.108531	4.9
237	1.317688	0.000000	0.080559	0.106270	5.6
238	1.316817	0.000000	0.080559	0.107834	4.9
239	1.315758	0.000000	0.080559	0.106782	5.4
240	1.314909	0.000000	0.080559	0.106626	5.4
241	1.314038	0.000000	0.080559	0.104614	4.7
242	1.313186	0.000000	0.080559	0.103421	5.5
243	1.312356	0.000000	0.080559	0.103406	5.3
244	1.311529	0.000000	0.080559	0.103806	5.2
245	1.310634	0.000000	0.080559	0.101533	5.3
246	1.309758	0.000000	0.080559	0.101120	5.1
247	1.308987	0.000000	0.080559	0.102865	5.5
248	1.307550	0.000000	0.080559	0.104008	5.0
249	1.306705	0.000000	0.080559	0.101318	4.9
250	1.305917	0.000000	0.080559	0.100031	5.6
251	1.305147	0.000000	0.080559	0.095571	5.3
252	1.304443	0.000000	0.080559	0.094683	5.4
253	1.303730	0.000000	0.080559	0.093626	5.5
254	1.303039	0.000000	0.080559	0.091540	4.7
255	1.302349	0.000000	0.080559	0.092865	5.1
256	1.301668	0.000000	0.080559	0.095038	5.4
257	1.301028	0.000000	0.080559	0.093461	5.0
258	1.300377	0.000000	0.080559	0.092550	5.2
259	1.299738	0.000000	0.080559	0.091864	5.4
260	1.299105	0.000000	0.080559	0.091914	4.8
261	1.298486	0.000000	0.080559	0.091066	5.2
262	1.297859	0.000000	0.080559	0.090122	4.9
263	1.297233	0.000000	0.080559	0.089225	5.8
264	1.296635	0.000000	0.080559	0.088217	5.1
265	1.295974	0.000000	0.080559	0.088248	5.2
266	1.295387	0.000000	0.080559	0.086625	5.6
267	1.294810	0.000000	0.080559	0.085272	5.0
268	1.294234	0.000000	0.080559	0.083594	5.3
269	1.293703	0.000000	0.080559	0.082294	5.5
270	1.293220	0.000000	0.080559	0.081570	4.9
271	1.292705	0.000000	0.080559	0.083785	5.2
272	1.292138	0.000000	0.080559	0.085803	5.4
273	1.291568	0.000000	0.080559	0.086712	5.0
274	1.291008	0.000000	0.080559	0.085482	5.2
275	1.290410	0.000000	0.080559	0.085732	5.6
276	1.289857	0.000000	0.080559	0.084807	4.7
277	1.289295	0.000000	0.080559	0.084896	5.5
