1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
228	0.493206	70.453572	0.498990	0.000000	7.5
229	0.493206	70.453572	0.498990	0.000000	7.0
230	0.493206	70.453572	0.498990	0.000000	7.1
231	0.493206	70.453572	0.498990	0.000000	6.3
232	0.493206	70.453572	0.498990	0.000000	6.8
233	0.493206	70.453572	0.498990	0.000000	7.3
234	0.493206	70.453572	0.498990	0.000000	7.3
235	0.493206	70.453572	0.498990	0.000000	6.9
236	0.493206	70.453572	0.498990	0.000000	7.1
237	0.493206	70.453572	0.498990	0.000000	8.7
238	0.493206	70.453572	0.498990	0.000000	8.9
239	0.493206	70.453572	0.498990	0.000000	9.6
240	0.493206	70.453572	0.498990	0.000000	8.9
241	0.493206	70.453572	0.498990	0.000000	8.7
242	0.493206	70.453572	0.498990	0.000000	8.2
243	0.493206	70.453572	0.498990	0.000000	7.1
244	0.493206	70.453572	0.498990	0.000000	6.8
245	0.493206	70.453572	0.498990	0.000000	6.9
246	0.493206	70.453572	0.498990	0.000000	6.7
247	0.493206	70.453572	0.498990	0.000000	6.7
248	0.493206	70.453572	0.498990	0.000000	6.9
249	0.493206	70.453572	0.498990	0.000000	7.2
250	0.493206	70.453572	0.498990	0.000000	7.1
251	0.493206	70.453572	0.498990	0.000000	6.5
252	0.493206	70.453572	0.498990	0.000000	6.4
253	0.493206	70.453572	0.498990	0.000000	7.3
254	0.493206	70.453572	0.498990	0.000000	7.0
255	0.493206	70.453572	0.498990	0.000000	7.1
256	0.493206	70.453572	0.498990	0.000000	6.6
257	0.493206	70.453572	0.498990	0.000000	7.5
258	0.493206	70.453572	0.498990	0.000000	6.2
259	0.493206	70.453572	0.498990	0.000000	7.5
260	0.493206	70.453572	0.498990	0.000000	14.3
261	0.493206	70.453572	0.498990	0.000000	18.1
262	0.493206	70.453572	0.498990	0.000000	14.9
263	0.493206	70.453572	0.498990	0.000000	6.7
264	0.493206	70.453572	0.498990	0.000000	7.0
265	0.493206	70.453572	0.498990	0.000000	6.7
266	0.493206	70.453572	0.498990	0.000000	6.5
267	0.493206	70.453572	0.498990	0.000000	7.4
268	0.493206	70.453572	0.498990	0.000000	6.8
269	0.493206	70.453572	0.498990	0.000000	7.2
270	0.493206	70.453572	0.498990	0.000000	6.9
271	0.493206	70.453572	0.498990	0.000000	7.0
272	0.493206	70.453572	0.498990	0.000000	6.8
273	0.493206	70.453572	0.498990	0.000000	7.1
274	0.493206	70.453572	0.498990	0.000000	7.2
275	0.493206	70.453572	0.498990	0.000000	7.0
276	0.493206	70.453572	0.498990	0.000000	7.5
277	0.493206	70.453572	0.498990	0.000000	6.9
278	0.493206	70.453572	0.498990	0.000000	6.6
279	0.493206	70.453572	0.498990	0.000000	7.1
280	0.493206	70.453572	0.498990	0.000000	6.7
281	0.493206	70.453572	0.498990	0.000000	7.3
282	0.493206	70.453572	0.498990	0.000000	7.2
283	0.493206	70.453572	0.498990	0.000000	7.2
284	0.493206	70.453572	0.498990	0.000000	6.9
285	0.493206	70.453572	0.498990	0.000000	6.9
286	0.493206	70.453572	0.498990	0.000000	7.0
287	0.493206	70.453572	0.498990	0.000000	7.4
288	0.493206	70.453572	0.498990	0.000000	7.2
289	0.493206	70.453572	0.498990	0.000000	7.0
290	0.493206	70.453572	0.498990	0.000000	7.1
291	0.493206	70.453572	0.498990	0.000000	6.5
292	0.493206	70.453572	0.498990	0.000000	6.7
293	0.493206	70.453572	0.498990	0.000000	7.1
294	0.493206	70.453572	0.498990	0.000000	6.7
295	0.493206	70.453572	0.498990	0.000000	7.4
296	0.493206	70.453572	0.498990	0.000000	7.3
297	0.493206	70.453572	0.498990	0.000000	7.3
298	0.493206	70.453572	0.498990	0.000000	6.5
299	0.493206	70.453572	0.498990	0.000000	6.9
300	0.493206	70.453572	0.498990	0.000000	6.9
301	0.493206	70.453572	0.498990	0.000000	6.6
302	0.493206	70.453572	0.498990	0.000000	7.2
303	0.493206	70.453572	0.498990	0.000000	6.5
304	0.493206	70.453572	0.498990	0.000000	7.0
305	0.493206	70.453572	0.498990	0.000000	7.0
306	0.493206	70.453572	0.498990	0.000000	6.9
307	0.493206	70.453572	0.498990	0.000000	6.9
308	0.493206	70.453572	0.498990	0.000000	6.5
309	0.493206	70.453572	0.498990	0.000000	7.0
310	0.493206	70.453572	0.498990	0.000000	6.5
311	0.493206	70.453572	0.498990	0.000000	7.2
312	0.493206	70.453572	0.498990	0.000000	7.0
313	0.493206	70.453572	0.498990	0.000000	7.3
314	0.493206	70.453572	0.498990	0.000000	7.9
315	0.493206	70.453572	0.498990	0.000000	7.0
316	0.493206	70.453572	0.498990	0.000000	7.6
317	0.493206	70.453572	0.498990	0.000000	7.6
318	0.493206	70.453572	0.498990	0.000000	7.6
319	0.493206	70.453572	0.498990	0.000000	7.9
320	0.493206	70.453572	0.498990	0.000000	8.2
321	0.493206	70.453572	0.498990	0.000000	7.2
322	0.493206	70.453572	0.498990	0.000000	6.9
323	0.493206	70.453572	0.498990	0.000000	7.2
324	0.493206	70.453572	0.498990	0.000000	6.8
325	0.493206	70.453572	0.498990	0.000000	7.1
326	0.493206	70.453572	0.498990	0.000000	6.2
327	0.493206	70.453572	0.498990	0.000000	7.3
328	0.493206	70.453572	0.498990	0.000000	7.2
329	0.493206	70.453572	0.498990	0.000000	6.8
330	0.493206	70.453572	0.498990	0.000000	6.9
331	0.493206	70.453572	0.498990	0.000000	6.6
332	0.493206	70.453572	0.498990	0.000000	7.2
333	0.493206	70.453572	0.498990	0.000000	6.8
334	0.493206	70.453572	0.498990	0.000000	7.2
335	0.493206	70.453572	0.498990	0.000000	6.9
336	0.493206	70.453572	0.498990	0.000000	6.9
337	0.493206	70.453572	0.498990	0.000000	7.3
338	0.493206	70.453572	0.498990	0.000000	6.5
339	0.493206	70.453572	0.498990	0.000000	6.8
340	0.493206	70.453572	0.498990	0.000000	7.0
341	0.493206	70.453572	0.498990	0.000000	8.4
342	0.493206	70.453572	0.498990	0.000000	41.6
343	0.493206	70.453572	0.498990	0.000000	6.6
344	0.493206	70.453572	0.498990	0.000000	6.9
345	0.493206	70.453572	0.498990	0.000000	7.1
346	0.493206	70.453572	0.498990	0.000000	6.7
347	0.493206	70.453572	0.498990	0.000000	7.3
348	0.493206	70.453572	0.498990	0.000000	7.1
349	0.493206	70.453572	0.498990	0.000000	7.5
350	0.493206	70.453572	0.498990	0.000000	7.0
351	0.493206	70.453572	0.498990	0.000000	7.0
352	0.493206	70.453572	0.498990	0.000000	6.9
353	0.493206	70.453572	0.498990	0.000000	6.5
354	0.493206	70.453572	0.498990	0.000000	7.2
355	0.493206	70.453572	0.498990	0.000000	6.8
356	0.493206	70.453572	0.498990	0.000000	7.2
357	0.493206	70.453572	0.498990	0.000000	6.9
358	0.493206	70.453572	0.498990	0.000000	6.7
359	0.493206	70.453572	0.498990	0.000000	7.0
360	0.493206	70.453572	0.498990	0.000000	7.0
361	0.493206	70.453572	0.498990	0.000000	7.7
362	0.493206	70.453572	0.498990	0.000000	7.9
363	0.493206	70.453572	0.498990	0.000000	7.3
364	0.493206	70.453572	0.498990	0.000000	7.9
365	0.493206	70.453572	0.498990	0.000000	8.0
366	0.493206	70.453572	0.498990	0.000000	7.4
367	0.493206	70.453572	0.498990	0.000000	7.8
368	0.493206	70.453572	0.498990	0.000000	6.6
369	0.493206	70.453572	0.498990	0.000000	7.1
370	0.493206	70.453572	0.498990	0.000000	6.9
371	0.493206	70.453572	0.498990	0.000000	7.1
372	0.493206	70.453572	0.498990	0.000000	7.0
373	0.493206	70.453572	0.498990	0.000000	7.0
374	0.493206	70.453572	0.498990	0.000000	7.2
375	0.493206	70.453572	0.498990	0.000000	7.2
376	0.493206	70.453572	0.498990	0.000000	8.4
377	0.493206	70.453572	0.498990	0.000000	7.9
378	0.493206	70.453572	0.498990	0.000000	7.3
379	0.493206	70.453572	0.498990	0.000000	7.1
380	0.493206	70.453572	0.498990	0.000000	6.7
381	0.493206	70.453572	0.498990	0.000000	7.1
382	0.493206	70.453572	0.498990	0.000000	6.3
383	0.493206	70.453572	0.498990	0.000000	7.1
384	0.493206	70.453572	0.498990	0.000000	6.8
385	0.493206	70.453572	0.498990	0.000000	7.5
386	0.493206	70.453572	0.498990	0.000000	6.9
387	0.493206	70.453572	0.498990	0.000000	6.7
388	0.493206	70.453572	0.498990	0.000000	7.5
389	0.493206	70.453572	0.498990	0.000000	6.5
390	0.493206	70.453572	0.498990	0.000000	7.0
391	0.493206	70.453572	0.498990	0.000000	7.1
392	0.493206	70.453572	0.498990	0.000000	6.8
393	0.493206	70.453572	0.498990	0.000000	7.1
394	0.493206	70.453572	0.498990	0.000000	6.6
395	0.493206	70.453572	0.498990	0.000000	6.7
396	0.493206	70.453572	0.498990	0.000000	7.0
397	0.493206	70.453572	0.498990	0.000000	7.3
398	0.493206	70.453572	0.498990	0.000000	6.9
399	0.493206	70.453572	0.498990	0.000000	6.6
400	0.493206	70.453572	0.498990	0.000000	6.6
401	0.493206	70.453572	0.498990	0.000000	7.0
402	0.493206	70.453572	0.498990	0.000000	7.3
403	0.493206	70.453572	0.498990	0.000000	6.9
404	0.493206	70.453572	0.498990	0.000000	7.3
405	0.493206	70.453572	0.498990	0.000000	7.1
406	0.493206	70.453572	0.498990	0.000000	6.7
407	0.493206	70.453572	0.498990	0.000000	7.2
408	0.493206	70.453572	0.498990	0.000000	6.8
409	0.493206	70.453572	0.498990	0.000000	7.2
410	0.493206	70.453572	0.498990	0.000000	7.2
411	0.493206	70.453572	0.498990	0.000000	6.9
412	0.493206	70.453572	0.498990	0.000000	7.1
413	0.493206	70.453572	0.498990	0.000000	6.4
414	0.493206	70.453572	0.498990	0.000000	7.2
415	0.493206	70.453572	0.498990	0.000000	6.8
416	0.493206	70.453572	0.498990	0.000000	7.2
417	0.493206	70.453572	0.498990	0.000000	7.1
418	0.493206	70.453572	0.498990	0.000000	6.7
419	0.493206	70.453572	0.498990	0.000000	7.1
420	0.493206	70.453572	0.498990	0.000000	6.9
421	0.493206	70.453572	0.498990	0.000000	7.2
422	0.493206	70.453572	0.498990	0.000000	7.0
423	0.493206	70.453572	0.498990	0.000000	7.5
424	0.493206	70.453572	0.498990	0.000000	6.8
425	0.493206	70.453572	0.498990	0.000000	6.5
426	0.493206	70.453572	0.498990	0.000000	7.2
427	0.493206	70.453572	0.498990	0.000000	7.1
428	0.493206	70.453572	0.498990	0.000000	13.4
429	0.493206	70.453572	0.498990	0.000000	37.2
430	0.493206	70.453572	0.498990	0.000000	6.9
431	0.493206	70.453572	0.498990	0.000000	7.5
432	0.493206	70.453572	0.498990	0.000000	7.1
433	0.493206	70.453572	0.498990	0.000000	6.7
434	0.493206	70.453572	0.498990	0.000000	7.1
435	0.493206	70.453572	0.498990	0.000000	6.7
436	0.493206	70.453572	0.498990	0.000000	7.3
437	0.493206	70.453572	0.498990	0.000000	7.2
438	0.493206	70.453572	0.498990	0.000000	7.5
439	0.493206	70.453572	0.498990	0.000000	6.8
440	0.493206	70.453572	0.498990	0.000000	7.1
441	0.493206	70.453572	0.498990	0.000000	6.6
442	0.493206	70.453572	0.498990	0.000000	6.8
443	0.493206	70.453572	0.498990	0.000000	7.0
444	0.493206	70.453572	0.498990	0.000000	7.1
445	0.493206	70.453572	0.498990	0.000000	7.5
446	0.493206	70.453572	0.498990	0.000000	6.5
447	0.493206	70.453572	0.498990	0.000000	7.2
448	0.493206	70.453572	0.498990	0.000000	6.9
449	0.493206	70.453572	0.498990	0.000000	6.8
450	0.493206	70.453572	0.498990	0.000000	6.9
451	0.493206	70.453572	0.498990	0.000000	6.6
452	0.493206	70.453572	0.498990	0.000000	7.0
453	0.493206	70.453572	0.498990	0.000000	6.8
454	0.493206	70.453572	0.498990	0.000000	7.0
455	0.493206	70.453572	0.498990	0.000000	7.1
456	0.493206	70.453572	0.498990	0.000000	6.9
457	0.493206	70.453572	0.498990	0.000000	6.9
458	0.493206	70.453572	0.498990	0.000000	7.1
459	0.493206	70.453572	0.498990	0.000000	6.6
460	0.493206	70.453572	0.498990	0.000000	6.8
461	0.493206	70.453572	0.498990	0.000000	6.7
462	0.493206	70.453572	0.498990	0.000000	7.2
463	0.493206	70.453572	0.498990	0.000000	6.6
464	0.493206	70.453572	0.498990	0.000000	6.9
465	0.493206	70.453572	0.498990	0.000000	6.0
466	0.493206	70.453572	0.498990	0.000000	7.1
467	0.493206	70.453572	0.498990	0.000000	7.1
468	0.493206	70.453572	0.498990	0.000000	7.2
469	0.493206	70.453572	0.498990	0.000000	7.4
470	0.493206	70.453572	0.498990	0.000000	6.4
471	0.493206	70.453572	0.498990	0.000000	6.8
472	0.493206	70.453572	0.498990	0.000000	7.7
473	0.493206	70.453572	0.498990	0.000000	11.2
474	0.493206	70.453572	0.498990	0.000000	6.7
475	0.493206	70.453572	0.498990	0.000000	6.9
476	0.493206	70.453572	0.498990	0.000000	7.2
477	0.493206	70.453572	0.498990	0.000000	7.1
478	0.493206	70.453572	0.498990	0.000000	7.7
479	0.493206	70.453572	0.498990	0.000000	7.1
480	0.493206	70.453572	0.498990	0.000000	6.7
481	0.493206	70.453572	0.498990	0.000000	7.0
482	0.493206	70.453572	0.498990	0.000000	7.0
483	0.493206	70.453572	0.498990	0.000000	7.2
484	0.493206	70.453572	0.498990	0.000000	6.9
485	0.493206	70.453572	0.498990	0.000000	7.3
486	0.493206	70.453572	0.498990	0.000000	6.8
487	0.493206	70.453572	0.498990	0.000000	6.8
488	0.493206	70.453572	0.498990	0.000000	6.9
489	0.493206	70.453572	0.498990	0.000000	7.2
490	0.493206	70.453572	0.498990	0.000000	7.2
491	0.493206	70.453572	0.498990	0.000000	6.8
492	0.493206	70.453572	0.498990	0.000000	6.7
493	0.493206	70.453572	0.498990	0.000000	6.7
494	0.493206	70.453572	0.498990	0.000000	6.9
495	0.493206	70.453572	0.498990	0.000000	7.3
496	0.493206	70.453572	0.498990	0.000000	7.1
497	0.493206	70.453572	0.498990	0.000000	7.3
498	0.493206	70.453572	0.498990	0.000000	6.8
499	0.493206	70.453572	0.498990	0.000000	6.9
500	0.493206	70.453572	0.498990	0.000000	6.4
501	0.493206	70.453572	0.498990	0.000000	6.9
502	0.493206	70.453572	0.498990	0.000000	7.2
503	0.493206	70.453572	0.498990	0.000000	6.9
504	0.493206	70.453572	0.498990	0.000000	7.3
505	0.493206	70.453572	0.498990	0.000000	6.7
506	0.493206	70.453572	0.498990	0.000000	6.7
507	0.493206	70.453572	0.498990	0.000000	6.6
508	0.493206	70.453572	0.498990	0.000000	7.2
509	0.493206	70.453572	0.498990	0.000000	6.8
510	0.493206	70.453572	0.498990	0.000000	6.8
511	0.493206	70.453572	0.498990	0.000000	7.1
